coo: 43.00417_-81.275146,E 00:00:00,E 01:00:00,E 02:00:00,E 03:00:00,E 04:00:00,E 05:00:00,E 06:00:00,E 07:00:00,E 08:00:00,E 09:00:00,E 10:00:00,E 11:00:00,E 12:00:00,E 13:00:00,E 14:00:00,E 15:00:00,E 16:00:00,E 17:00:00,E 18:00:00,E 19:00:00,E 20:00:00,E 21:00:00,E 22:00:00,E 23:00:00
9/29/2021,0,0,0,0,0,0,0,83.67,73.09,63.29,54.89,48.73,45.83,46.81,51.46,58.86,68.06,78.32,89.13,0,0,0,0,0
9/30/2021,0,0,0,0,0,0,0,83.87,73.32,63.55,55.18,49.07,46.21,47.21,51.84,59.23,68.41,78.65,89.45,0,0,0,0,0
10/1/2021,0,0,0,0,0,0,0,84.09,73.54,63.81,55.48,49.42,46.59,47.6,52.23,59.59,68.75,78.98,89.77,0,0,0,0,0
10/2/2021,0,0,0,0,0,0,0,84.3,73.77,64.06,55.78,49.76,46.97,48,52.62,59.96,69.1,79.31,90.1,0,0,0,0,0
10/3/2021,0,0,0,0,0,0,0,84.51,74,64.32,56.08,50.11,47.35,48.39,53,60.32,69.44,79.64,90.42,0,0,0,0,0
10/4/2021,0,0,0,0,0,0,0,84.72,74.23,64.58,56.38,50.45,47.73,48.79,53.38,60.68,69.78,79.97,90.74,0,0,0,0,0
10/5/2021,0,0,0,0,0,0,0,84.93,74.46,64.84,56.68,50.8,48.11,49.18,53.76,61.05,70.12,80.29,0,0,0,0,0,0
10/6/2021,0,0,0,0,0,0,0,85.15,74.7,65.1,56.98,51.14,48.49,49.57,54.14,61.41,70.46,80.62,0,0,0,0,0,0
10/7/2021,0,0,0,0,0,0,0,85.36,74.93,65.37,57.28,51.48,48.87,49.96,54.52,61.76,70.8,80.94,0,0,0,0,0,0
10/8/2021,0,0,0,0,0,0,0,85.58,75.16,65.63,57.58,51.83,49.24,50.34,54.9,62.12,71.13,81.26,0,0,0,0,0,0
10/9/2021,0,0,0,0,0,0,0,85.79,75.4,65.89,57.89,52.17,49.62,50.73,55.27,62.47,71.47,81.57,0,0,0,0,0,0
10/10/2021,0,0,0,0,0,0,0,86.01,75.63,66.16,58.19,52.52,49.99,51.11,55.65,62.82,71.8,81.89,0,0,0,0,0,0
10/11/2021,0,0,0,0,0,0,0,86.23,75.87,66.43,58.49,52.86,50.37,51.49,56.02,63.17,72.13,82.2,0,0,0,0,0,0
10/12/2021,0,0,0,0,0,0,0,86.44,76.11,66.69,58.8,53.2,50.74,51.87,56.38,63.52,72.45,82.51,0,0,0,0,0,0
10/13/2021,0,0,0,0,0,0,0,86.66,76.34,66.96,59.1,53.54,51.11,52.25,56.75,63.87,72.78,82.82,0,0,0,0,0,0
10/14/2021,0,0,0,0,0,0,0,86.88,76.58,67.22,59.4,53.88,51.48,52.63,57.11,64.21,73.1,83.12,0,0,0,0,0,0
10/15/2021,0,0,0,0,0,0,0,87.1,76.82,67.49,59.71,54.23,51.84,53,57.47,64.55,73.41,83.42,0,0,0,0,0,0
10/16/2021,0,0,0,0,0,0,0,87.32,77.06,67.76,60.01,54.56,52.21,53.37,57.83,64.88,73.73,83.72,0,0,0,0,0,0
10/17/2021,0,0,0,0,0,0,0,87.54,77.3,68.03,60.31,54.9,52.57,53.74,58.19,65.22,74.04,84.02,0,0,0,0,0,0
10/18/2021,0,0,0,0,0,0,0,87.76,77.54,68.29,60.61,55.24,52.93,54.1,58.54,65.55,74.35,84.31,0,0,0,0,0,0
10/19/2021,0,0,0,0,0,0,0,87.98,77.78,68.56,60.91,55.57,53.29,54.47,58.89,65.87,74.65,84.59,0,0,0,0,0,0
10/20/2021,0,0,0,0,0,0,0,88.2,78.02,68.83,61.22,55.91,53.65,54.82,59.23,66.2,74.96,84.88,0,0,0,0,0,0
10/21/2021,0,0,0,0,0,0,0,88.42,78.26,69.1,61.52,56.24,54,55.18,59.57,66.52,75.25,85.16,0,0,0,0,0,0
10/22/2021,0,0,0,0,0,0,0,88.64,78.5,69.36,61.82,56.57,54.35,55.53,59.91,66.83,75.55,85.44,0,0,0,0,0,0
10/23/2021,0,0,0,0,0,0,0,88.86,78.74,69.63,62.11,56.9,54.7,55.88,60.25,67.15,75.84,85.71,0,0,0,0,0,0
10/24/2021,0,0,0,0,0,0,0,89.08,78.98,69.9,62.41,57.23,55.04,56.23,60.58,67.45,76.13,85.98,0,0,0,0,0,0
10/25/2021,0,0,0,0,0,0,0,89.3,79.22,70.16,62.71,57.55,55.39,56.57,60.91,67.76,76.41,86.24,0,0,0,0,0,0
10/26/2021,0,0,0,0,0,0,0,89.52,79.46,70.43,63,57.88,55.73,56.91,61.23,68.06,76.69,86.5,0,0,0,0,0,0
10/27/2021,0,0,0,0,0,0,0,89.74,79.7,70.69,63.3,58.2,56.06,57.25,61.55,68.36,76.96,86.76,0,0,0,0,0,0
10/28/2021,0,0,0,0,0,0,0,89.96,79.93,70.96,63.59,58.51,56.4,57.58,61.86,68.65,77.23,87.01,0,0,0,0,0,0
10/29/2021,0,0,0,0,0,0,0,90.18,80.17,71.22,63.88,58.83,56.73,57.91,62.17,68.94,77.49,87.25,0,0,0,0,0,0
10/30/2021,0,0,0,0,0,0,0,90.4,80.41,71.48,64.17,59.14,57.05,58.23,62.48,69.22,77.75,87.5,0,0,0,0,0,0
10/31/2021,0,0,0,0,0,0,0,90.62,80.65,71.75,64.46,59.45,57.38,58.55,62.78,69.5,78.01,87.73,0,0,0,0,0,0
11/1/2021,0,0,0,0,0,0,0,0,80.89,72.01,64.74,59.76,57.69,58.86,63.08,69.77,78.26,87.96,0,0,0,0,0,0
11/2/2021,0,0,0,0,0,0,0,0,81.12,72.26,65.03,60.07,58.01,59.17,63.37,70.04,78.51,88.19,0,0,0,0,0,0
11/3/2021,0,0,0,0,0,0,0,0,81.36,72.52,65.31,60.37,58.32,59.48,63.66,70.3,78.75,88.41,0,0,0,0,0,0
11/4/2021,0,0,0,0,0,0,0,0,81.59,72.78,65.59,60.67,58.63,59.78,63.94,70.56,78.98,88.63,0,0,0,0,0,0
11/5/2021,0,0,0,0,0,0,0,0,81.83,73.03,65.87,60.96,58.93,60.07,64.22,70.81,79.21,88.84,0,0,0,0,0,0
11/6/2021,0,0,0,0,0,0,0,0,82.06,73.29,66.14,61.25,59.23,60.37,64.49,71.06,79.44,89.04,0,0,0,0,0,0
11/7/2021,0,0,0,0,0,0,0,0,82.29,73.54,66.41,61.54,59.52,60.65,64.76,71.3,79.65,89.24,0,0,0,0,0,0
11/8/2021,0,0,0,0,0,0,0,0,82.52,73.79,66.68,61.83,59.81,60.93,65.02,71.54,79.87,89.44,0,0,0,0,0,0
11/9/2021,0,0,0,0,0,0,0,0,82.75,74.04,66.95,62.11,60.1,61.21,65.27,71.77,80.08,89.63,0,0,0,0,0,0
11/10/2021,0,0,0,0,0,0,0,0,82.98,74.28,67.21,62.39,60.38,61.48,65.52,72,80.28,89.81,0,0,0,0,0,0
11/11/2021,0,0,0,0,0,0,0,0,83.21,74.52,67.47,62.66,60.65,61.74,65.77,72.22,80.47,89.99,0,0,0,0,0,0
11/12/2021,0,0,0,0,0,0,0,0,83.43,74.77,67.73,62.93,60.93,62,66.01,72.43,80.66,90.16,0,0,0,0,0,0
11/13/2021,0,0,0,0,0,0,0,0,83.65,75,67.98,63.19,61.19,62.26,66.24,72.64,80.85,90.32,0,0,0,0,0,0
11/14/2021,0,0,0,0,0,0,0,0,83.88,75.24,68.24,63.45,61.45,62.51,66.47,72.84,81.03,90.48,0,0,0,0,0,0
11/15/2021,0,0,0,0,0,0,0,0,84.09,75.47,68.48,63.71,61.71,62.75,66.69,73.04,81.2,90.63,0,0,0,0,0,0
11/16/2021,0,0,0,0,0,0,0,0,84.31,75.71,68.73,63.96,61.96,62.98,66.9,73.23,81.36,90.78,0,0,0,0,0,0
11/17/2021,0,0,0,0,0,0,0,0,84.53,75.93,68.97,64.21,62.2,63.22,67.11,73.41,81.52,0,0,0,0,0,0,0
11/18/2021,0,0,0,0,0,0,0,0,84.74,76.16,69.2,64.45,62.44,63.44,67.31,73.59,81.68,0,0,0,0,0,0,0
11/19/2021,0,0,0,0,0,0,0,0,84.95,76.38,69.44,64.69,62.67,63.66,67.51,73.76,81.82,0,0,0,0,0,0,0
11/20/2021,0,0,0,0,0,0,0,0,85.16,76.6,69.66,64.92,62.9,63.87,67.7,73.92,81.97,0,0,0,0,0,0,0
11/21/2021,0,0,0,0,0,0,0,0,85.36,76.82,69.89,65.15,63.12,64.08,67.88,74.08,82.1,0,0,0,0,0,0,0
11/22/2021,0,0,0,0,0,0,0,0,85.57,77.03,70.11,65.37,63.34,64.27,68.06,74.23,82.23,0,0,0,0,0,0,0
11/23/2021,0,0,0,0,0,0,0,0,85.77,77.24,70.32,65.59,63.55,64.47,68.22,74.37,82.35,0,0,0,0,0,0,0
11/24/2021,0,0,0,0,0,0,0,0,85.96,77.44,70.53,65.8,63.75,64.65,68.39,74.51,82.46,0,0,0,0,0,0,0
11/25/2021,0,0,0,0,0,0,0,0,86.16,77.64,70.74,66.01,63.95,64.83,68.54,74.64,82.57,0,0,0,0,0,0,0
11/26/2021,0,0,0,0,0,0,0,0,86.35,77.84,70.94,66.21,64.14,65.01,68.69,74.76,82.67,0,0,0,0,0,0,0
11/27/2021,0,0,0,0,0,0,0,0,86.54,78.03,71.14,66.4,64.32,65.17,68.83,74.88,82.77,0,0,0,0,0,0,0
11/28/2021,0,0,0,0,0,0,0,0,86.72,78.22,71.33,66.59,64.5,65.33,68.97,74.99,82.85,0,0,0,0,0,0,0
11/29/2021,0,0,0,0,0,0,0,0,86.9,78.41,71.52,66.77,64.67,65.48,69.1,75.09,82.93,0,0,0,0,0,0,0
11/30/2021,0,0,0,0,0,0,0,0,87.08,78.59,71.7,66.95,64.84,65.63,69.22,75.19,83.01,0,0,0,0,0,0,0
12/1/2021,0,0,0,0,0,0,0,0,87.25,78.77,71.88,67.12,65,65.76,69.33,75.28,83.07,0,0,0,0,0,0,0
12/2/2021,0,0,0,0,0,0,0,0,87.42,78.94,72.05,67.29,65.15,65.9,69.44,75.36,83.13,0,0,0,0,0,0,0
12/3/2021,0,0,0,0,0,0,0,0,87.59,79.11,72.22,67.45,65.29,66.02,69.54,75.44,83.19,0,0,0,0,0,0,0
12/4/2021,0,0,0,0,0,0,0,0,87.75,79.27,72.38,67.6,65.43,66.14,69.63,75.5,83.23,0,0,0,0,0,0,0
12/5/2021,0,0,0,0,0,0,0,0,87.91,79.43,72.53,67.74,65.56,66.24,69.71,75.56,83.27,0,0,0,0,0,0,0
12/6/2021,0,0,0,0,0,0,0,0,88.06,79.58,72.68,67.88,65.68,66.35,69.79,75.62,83.31,0,0,0,0,0,0,0
12/7/2021,0,0,0,0,0,0,0,0,88.21,79.73,72.82,68.02,65.8,66.44,69.86,75.66,83.33,0,0,0,0,0,0,0
12/8/2021,0,0,0,0,0,0,0,0,88.36,79.87,72.96,68.14,65.91,66.53,69.92,75.7,83.35,0,0,0,0,0,0,0
12/9/2021,0,0,0,0,0,0,0,0,88.5,80.01,73.09,68.26,66.01,66.61,69.98,75.74,83.37,0,0,0,0,0,0,0
12/10/2021,0,0,0,0,0,0,0,0,88.64,80.14,73.22,68.38,66.11,66.68,70.02,75.76,83.37,0,0,0,0,0,0,0
12/11/2021,0,0,0,0,0,0,0,0,88.77,80.27,73.34,68.48,66.19,66.74,70.06,75.78,83.37,0,0,0,0,0,0,0
12/12/2021,0,0,0,0,0,0,0,0,88.89,80.39,73.45,68.58,66.27,66.8,70.1,75.79,83.36,0,0,0,0,0,0,0
12/13/2021,0,0,0,0,0,0,0,0,89.02,80.51,73.56,68.68,66.35,66.85,70.12,75.79,83.35,0,0,0,0,0,0,0
12/14/2021,0,0,0,0,0,0,0,0,89.13,80.62,73.66,68.76,66.41,66.89,70.14,75.79,83.33,0,0,0,0,0,0,0
12/15/2021,0,0,0,0,0,0,0,0,89.24,80.73,73.75,68.84,66.47,66.93,70.15,75.78,83.3,0,0,0,0,0,0,0
12/16/2021,0,0,0,0,0,0,0,0,89.35,80.82,73.84,68.91,66.52,66.95,70.16,75.76,83.27,0,0,0,0,0,0,0
12/17/2021,0,0,0,0,0,0,0,0,89.45,80.92,73.92,68.98,66.56,66.97,70.15,75.74,83.23,0,0,0,0,0,0,0
12/18/2021,0,0,0,0,0,0,0,0,89.55,81.01,74,69.03,66.6,66.98,70.14,75.71,83.18,0,0,0,0,0,0,0
12/19/2021,0,0,0,0,0,0,0,0,89.64,81.09,74.06,69.08,66.63,66.99,70.12,75.67,83.12,0,0,0,0,0,0,0
12/20/2021,0,0,0,0,0,0,0,0,89.72,81.16,74.12,69.12,66.65,66.98,70.09,75.62,83.06,0,0,0,0,0,0,0
12/21/2021,0,0,0,0,0,0,0,0,89.8,81.23,74.18,69.16,66.66,66.97,70.06,75.57,83,0,0,0,0,0,0,0
12/22/2021,0,0,0,0,0,0,0,0,89.88,81.29,74.23,69.19,66.66,66.95,70.02,75.51,82.93,0,0,0,0,0,0,0
12/23/2021,0,0,0,0,0,0,0,0,89.95,81.35,74.27,69.21,66.66,66.93,69.97,75.45,82.85,0,0,0,0,0,0,0
12/24/2021,0,0,0,0,0,0,0,0,90.01,81.4,74.3,69.22,66.65,66.89,69.92,75.37,82.76,0,0,0,0,0,0,0
12/25/2021,0,0,0,0,0,0,0,0,90.06,81.44,74.33,69.23,66.63,66.85,69.85,75.29,82.67,0,0,0,0,0,0,0
12/26/2021,0,0,0,0,0,0,0,0,90.11,81.48,74.35,69.23,66.61,66.8,69.78,75.21,82.57,0,0,0,0,0,0,0
12/27/2021,0,0,0,0,0,0,0,0,90.16,81.51,74.36,69.22,66.58,66.75,69.71,75.12,82.47,0,0,0,0,0,0,0
12/28/2021,0,0,0,0,0,0,0,0,90.2,81.54,74.37,69.2,66.53,66.68,69.62,75.02,82.36,0,0,0,0,0,0,0
12/29/2021,0,0,0,0,0,0,0,0,90.23,81.55,74.36,69.18,66.49,66.61,69.53,74.91,82.25,0,0,0,0,0,0,0
12/30/2021,0,0,0,0,0,0,0,0,90.26,81.56,74.36,69.15,66.43,66.53,69.43,74.8,82.13,0,0,0,0,0,0,0
12/31/2021,0,0,0,0,0,0,0,0,90.28,81.57,74.34,69.11,66.37,66.44,69.33,74.68,82,90.77,0,0,0,0,0,0
1/1/2022,0,0,0,0,0,0,0,0,90.29,81.57,74.32,69.06,66.3,66.35,69.22,74.56,81.87,90.64,0,0,0,0,0,0
1/2/2022,0,0,0,0,0,0,0,0,90.3,81.56,74.29,69.01,66.22,66.25,69.1,74.43,81.73,90.5,0,0,0,0,0,0
1/3/2022,0,0,0,0,0,0,0,0,90.3,81.54,74.25,68.95,66.13,66.14,68.97,74.29,81.59,90.36,0,0,0,0,0,0
1/4/2022,0,0,0,0,0,0,0,0,90.29,81.52,74.21,68.88,66.04,66.02,68.84,74.15,81.44,90.21,0,0,0,0,0,0
1/5/2022,0,0,0,0,0,0,0,0,90.28,81.49,74.16,68.8,65.94,65.9,68.7,74,81.29,90.05,0,0,0,0,0,0
1/6/2022,0,0,0,0,0,0,0,0,90.26,81.45,74.1,68.72,65.83,65.77,68.56,73.85,81.13,89.89,0,0,0,0,0,0
1/7/2022,0,0,0,0,0,0,0,0,90.24,81.41,74.03,68.63,65.71,65.64,68.4,73.69,80.97,89.73,0,0,0,0,0,0
1/8/2022,0,0,0,0,0,0,0,0,90.2,81.36,73.96,68.53,65.59,65.49,68.25,73.52,80.8,89.57,0,0,0,0,0,0
1/9/2022,0,0,0,0,0,0,0,0,90.17,81.3,73.88,68.43,65.46,65.34,68.08,73.35,80.63,89.4,0,0,0,0,0,0
1/10/2022,0,0,0,0,0,0,0,0,90.12,81.24,73.79,68.31,65.32,65.18,67.91,73.18,80.46,89.22,0,0,0,0,0,0
1/11/2022,0,0,0,0,0,0,0,0,90.07,81.17,73.7,68.19,65.18,65.02,67.73,72.99,80.27,89.04,0,0,0,0,0,0
1/12/2022,0,0,0,0,0,0,0,0,90.01,81.09,73.6,68.07,65.03,64.85,67.55,72.81,80.09,88.86,0,0,0,0,0,0
1/13/2022,0,0,0,0,0,0,0,0,89.95,81.01,73.49,67.93,64.87,64.67,67.36,72.62,79.9,88.68,0,0,0,0,0,0
1/14/2022,0,0,0,0,0,0,0,0,89.88,80.92,73.38,67.79,64.7,64.49,67.17,72.42,79.71,88.49,0,0,0,0,0,0
1/15/2022,0,0,0,0,0,0,0,0,89.8,80.82,73.26,67.64,64.53,64.3,66.97,72.22,79.51,88.3,0,0,0,0,0,0
1/16/2022,0,0,0,0,0,0,0,0,89.72,80.71,73.13,67.49,64.35,64.1,66.76,72.01,79.31,88.1,0,0,0,0,0,0
1/17/2022,0,0,0,0,0,0,0,0,89.63,80.6,72.99,67.33,64.17,63.89,66.55,71.8,79.1,87.9,0,0,0,0,0,0
1/18/2022,0,0,0,0,0,0,0,0,89.53,80.49,72.85,67.16,63.97,63.69,66.33,71.58,78.89,87.7,0,0,0,0,0,0
1/19/2022,0,0,0,0,0,0,0,0,89.43,80.36,72.7,66.98,63.77,63.47,66.11,71.36,78.68,87.49,0,0,0,0,0,0
1/20/2022,0,0,0,0,0,0,0,0,89.32,80.23,72.54,66.8,63.57,63.25,65.89,71.14,78.46,87.29,0,0,0,0,0,0
1/21/2022,0,0,0,0,0,0,0,0,89.2,80.09,72.38,66.61,63.36,63.02,65.65,70.91,78.24,87.08,0,0,0,0,0,0
1/22/2022,0,0,0,0,0,0,0,0,89.08,79.95,72.21,66.42,63.14,62.79,65.41,70.68,78.02,86.86,0,0,0,0,0,0
1/23/2022,0,0,0,0,0,0,0,0,88.95,79.8,72.04,66.22,62.91,62.55,65.17,70.44,77.79,86.65,0,0,0,0,0,0
1/24/2022,0,0,0,0,0,0,0,0,88.81,79.64,71.86,66.01,62.68,62.3,64.92,70.2,77.56,86.43,0,0,0,0,0,0
1/25/2022,0,0,0,0,0,0,0,0,88.67,79.48,71.67,65.79,62.44,62.05,64.67,69.95,77.33,86.21,0,0,0,0,0,0
1/26/2022,0,0,0,0,0,0,0,0,88.53,79.31,71.47,65.57,62.2,61.8,64.42,69.71,77.09,85.99,0,0,0,0,0,0
1/27/2022,0,0,0,0,0,0,0,0,88.37,79.14,71.27,65.35,61.95,61.54,64.15,69.45,76.85,85.76,0,0,0,0,0,0
1/28/2022,0,0,0,0,0,0,0,0,88.21,78.96,71.07,65.11,61.7,61.27,63.89,69.2,76.61,85.54,0,0,0,0,0,0
1/29/2022,0,0,0,0,0,0,0,0,88.05,78.77,70.85,64.87,61.44,61,63.62,68.94,76.37,85.31,0,0,0,0,0,0
1/30/2022,0,0,0,0,0,0,0,0,87.87,78.57,70.64,64.63,61.17,60.72,63.34,68.68,76.12,85.08,0,0,0,0,0,0
1/31/2022,0,0,0,0,0,0,0,0,87.7,78.38,70.41,64.38,60.9,60.44,63.07,68.41,75.87,84.84,0,0,0,0,0,0
2/1/2022,0,0,0,0,0,0,0,0,87.51,78.17,70.18,64.12,60.62,60.15,62.78,68.14,75.62,84.61,0,0,0,0,0,0
2/2/2022,0,0,0,0,0,0,0,0,87.32,77.96,69.94,63.86,60.34,59.86,62.5,67.87,75.37,84.38,0,0,0,0,0,0
2/3/2022,0,0,0,0,0,0,0,0,87.13,77.74,69.7,63.59,60.05,59.57,62.21,67.6,75.11,84.14,0,0,0,0,0,0
2/4/2022,0,0,0,0,0,0,0,0,86.93,77.52,69.46,63.32,59.76,59.27,61.92,67.32,74.86,83.9,0,0,0,0,0,0
2/5/2022,0,0,0,0,0,0,0,0,86.72,77.29,69.2,63.04,59.46,58.96,61.62,67.04,74.6,83.66,0,0,0,0,0,0
2/6/2022,0,0,0,0,0,0,0,0,86.51,77.06,68.94,62.76,59.16,58.65,61.32,66.76,74.34,83.42,0,0,0,0,0,0
2/7/2022,0,0,0,0,0,0,0,0,86.29,76.82,68.68,62.47,58.85,58.34,61.02,66.48,74.08,83.18,0,0,0,0,0,0
2/8/2022,0,0,0,0,0,0,0,0,86.07,76.58,68.41,62.18,58.54,58.02,60.71,66.19,73.81,82.94,0,0,0,0,0,0
2/9/2022,0,0,0,0,0,0,0,0,85.84,76.33,68.14,61.88,58.22,57.7,60.4,65.9,73.55,82.69,0,0,0,0,0,0
2/10/2022,0,0,0,0,0,0,0,0,85.61,76.08,67.86,61.57,57.9,57.38,60.09,65.61,73.28,82.45,0,0,0,0,0,0
2/11/2022,0,0,0,0,0,0,0,0,85.37,75.82,67.58,61.27,57.58,57.05,59.77,65.32,73.02,82.21,0,0,0,0,0,0
2/12/2022,0,0,0,0,0,0,0,0,85.13,75.56,67.29,60.96,57.25,56.72,59.46,65.03,72.75,81.96,0,0,0,0,0,0
2/13/2022,0,0,0,0,0,0,0,0,84.88,75.29,67,60.64,56.92,56.39,59.14,64.73,72.48,81.71,0,0,0,0,0,0
2/14/2022,0,0,0,0,0,0,0,0,84.63,75.02,66.7,60.32,56.58,56.05,58.81,64.43,72.21,81.47,0,0,0,0,0,0
2/15/2022,0,0,0,0,0,0,0,0,84.38,74.74,66.4,59.99,56.24,55.71,58.49,64.14,71.94,81.22,0,0,0,0,0,0
2/16/2022,0,0,0,0,0,0,0,0,84.12,74.46,66.1,59.66,55.89,55.36,58.16,63.84,71.67,80.97,0,0,0,0,0,0
2/17/2022,0,0,0,0,0,0,0,0,83.85,74.18,65.79,59.33,55.54,55.01,57.83,63.54,71.4,80.73,0,0,0,0,0,0
2/18/2022,0,0,0,0,0,0,0,0,83.58,73.89,65.47,58.99,55.19,54.66,57.5,63.23,71.12,80.48,90.75,0,0,0,0,0
2/19/2022,0,0,0,0,0,0,0,0,83.31,73.6,65.16,58.65,54.84,54.31,57.17,62.93,70.85,80.23,90.52,0,0,0,0,0
2/20/2022,0,0,0,0,0,0,0,0,83.03,73.3,64.84,58.31,54.48,53.95,56.83,62.63,70.58,79.98,90.29,0,0,0,0,0
2/21/2022,0,0,0,0,0,0,0,0,82.75,73,64.51,57.96,54.12,53.6,56.5,62.32,70.31,79.74,90.06,0,0,0,0,0
2/22/2022,0,0,0,0,0,0,0,0,82.47,72.7,64.19,57.61,53.75,53.24,56.16,62.02,70.03,79.49,89.83,0,0,0,0,0
2/23/2022,0,0,0,0,0,0,0,0,82.18,72.39,63.85,57.26,53.38,52.87,55.82,61.71,69.76,79.24,89.6,0,0,0,0,0
2/24/2022,0,0,0,0,0,0,0,0,81.89,72.08,63.52,56.9,53.01,52.51,55.48,61.4,69.48,78.99,89.37,0,0,0,0,0
2/25/2022,0,0,0,0,0,0,0,0,81.6,71.76,63.18,56.54,52.64,52.14,55.14,61.1,69.21,78.75,89.14,0,0,0,0,0
2/26/2022,0,0,0,0,0,0,0,0,81.3,71.45,62.84,56.17,52.26,51.77,54.8,60.79,68.94,78.5,88.91,0,0,0,0,0
2/27/2022,0,0,0,0,0,0,0,0,81,71.13,62.5,55.81,51.88,51.4,54.45,60.48,68.67,78.25,88.68,0,0,0,0,0
2/28/2022,0,0,0,0,0,0,0,0,80.69,70.81,62.15,55.44,51.5,51.03,54.11,60.18,68.39,78.01,88.46,0,0,0,0,0
3/1/2022,0,0,0,0,0,0,0,0,80.39,70.48,61.81,55.07,51.12,50.65,53.76,59.87,68.12,77.76,88.23,0,0,0,0,0
3/2/2022,0,0,0,0,0,0,0,90.71,80.08,70.15,61.46,54.7,50.74,50.28,53.42,59.56,67.85,77.52,88,0,0,0,0,0
3/3/2022,0,0,0,0,0,0,0,90.41,79.77,69.82,61.1,54.32,50.35,49.9,53.07,59.25,67.58,77.27,87.77,0,0,0,0,0
3/4/2022,0,0,0,0,0,0,0,90.11,79.45,69.49,60.75,53.94,49.96,49.52,52.72,58.95,67.31,77.03,87.54,0,0,0,0,0
3/5/2022,0,0,0,0,0,0,0,89.8,79.14,69.16,60.39,53.56,49.57,49.14,52.38,58.64,67.04,76.78,87.32,0,0,0,0,0
3/6/2022,0,0,0,0,0,0,0,89.49,78.82,68.82,60.03,53.18,49.18,48.76,52.03,58.33,66.77,76.54,87.09,0,0,0,0,0
3/7/2022,0,0,0,0,0,0,0,89.18,78.5,68.49,59.67,52.8,48.79,48.38,51.68,58.03,66.5,76.3,86.87,0,0,0,0,0
3/8/2022,0,0,0,0,0,0,0,88.87,78.18,68.15,59.31,52.42,48.39,48,51.34,57.72,66.23,76.06,86.64,0,0,0,0,0
3/9/2022,0,0,0,0,0,0,0,88.56,77.86,67.81,58.95,52.03,47.99,47.62,50.99,57.42,65.96,75.82,86.42,0,0,0,0,0
3/10/2022,0,0,0,0,0,0,0,88.24,77.53,67.46,58.58,51.64,47.6,47.24,50.64,57.12,65.69,75.58,86.19,0,0,0,0,0
3/11/2022,0,0,0,0,0,0,0,87.93,77.2,67.12,58.22,51.25,47.2,46.85,50.3,56.81,65.43,75.34,85.97,0,0,0,0,0
3/12/2022,0,0,0,0,0,0,0,87.61,76.88,66.78,57.85,50.87,46.8,46.47,49.95,56.51,65.17,75.1,85.75,0,0,0,0,0
3/13/2022,0,0,0,0,0,0,0,87.29,76.55,66.43,57.48,50.48,46.4,46.09,49.6,56.21,64.9,74.87,85.52,0,0,0,0,0
3/14/2022,0,0,0,0,0,0,0,86.97,76.22,66.08,57.11,50.08,46,45.7,49.26,55.91,64.64,74.63,85.3,0,0,0,0,0
3/15/2022,0,0,0,0,0,0,0,86.65,75.89,65.74,56.74,49.69,45.6,45.32,48.91,55.61,64.38,74.39,85.08,0,0,0,0,0
3/16/2022,0,0,0,0,0,0,0,86.33,75.56,65.39,56.37,49.3,45.2,44.93,48.57,55.31,64.12,74.16,84.86,0,0,0,0,0
3/17/2022,0,0,0,0,0,0,0,86,75.23,65.04,56,48.91,44.8,44.55,48.23,55.01,63.86,73.93,84.64,0,0,0,0,0
3/18/2022,0,0,0,0,0,0,0,85.68,74.89,64.69,55.63,48.52,44.39,44.17,47.89,54.72,63.6,73.7,84.42,0,0,0,0,0
3/19/2022,0,0,0,0,0,0,0,85.36,74.56,64.35,55.26,48.12,43.99,43.78,47.54,54.43,63.35,73.47,84.21,0,0,0,0,0
3/20/2022,0,0,0,0,0,0,0,85.03,74.23,64,54.89,47.73,43.59,43.4,47.2,54.13,63.09,73.24,83.99,0,0,0,0,0
3/21/2022,0,0,0,0,0,0,0,84.71,73.9,63.65,54.52,47.34,43.19,43.02,46.87,53.84,62.84,73.01,83.77,0,0,0,0,0
3/22/2022,0,0,0,0,0,0,0,84.38,73.56,63.3,54.15,46.94,42.79,42.64,46.53,53.55,62.59,72.78,83.56,0,0,0,0,0
3/23/2022,0,0,0,0,0,0,0,84.06,73.23,62.95,53.78,46.55,42.39,42.25,46.19,53.26,62.34,72.55,83.34,0,0,0,0,0
3/24/2022,0,0,0,0,0,0,0,83.73,72.9,62.61,53.41,46.16,41.99,41.87,45.86,52.98,62.09,72.33,83.13,0,0,0,0,0
3/25/2022,0,0,0,0,0,0,0,83.41,72.57,62.26,53.04,45.77,41.59,41.5,45.52,52.69,61.84,72.1,82.91,0,0,0,0,0
3/26/2022,0,0,0,0,0,0,0,83.09,72.24,61.92,52.68,45.38,41.19,41.12,45.19,52.41,61.59,71.88,82.7,0,0,0,0,0
3/27/2022,0,0,0,0,0,0,0,82.76,71.91,61.57,52.31,44.99,40.79,40.74,44.86,52.13,61.35,71.66,82.49,0,0,0,0,0
3/28/2022,0,0,0,0,0,0,0,82.44,71.58,61.23,51.95,44.6,40.39,40.37,44.53,51.85,61.1,71.44,82.28,0,0,0,0,0
3/29/2022,0,0,0,0,0,0,0,82.12,71.26,60.89,51.58,44.21,39.99,39.99,44.21,51.57,60.86,71.22,82.07,0,0,0,0,0
